,Dalc,Fedu,Fjob,G1_math,G1_port,G2_math,G2_port,G3_math,G3_port,Medu,Mjob,Pstatus,Walc,absences_math,absences_port,activities,address,age,failures,famrel,famsize,famsup,freetime,goout,guardian,health,higher,internet,math_only,nursery,paid_math,paid_port,port_only,reason,romantic,school,schoolsup,sex,studytime,traveltime,school_num,sex_num,address_num,famsize_num,Pstatus_num,Mjob_num,Fjob_num,reason_num,guardian_num,schoolsup_num,famsup_num,activities_num,nursery_num,higher_num,internet_num,romantic_num,paid_port_num,paid_math_num
370,1,1,other,nan,8.0,nan,8.0,nan,9.0,1,other,A,1,nan,2.0,no,U,19,2,5,LE3,yes,3,4,other,4,yes,yes,nan,no,nan,no,1.0,course,yes,GP,no,F,2,3,0,0,0,0,1,4,4,2,2,1,0,1,1,0,0,0,1.0,nan
371,2,2,other,nan,10.0,nan,10.0,nan,10.0,2,other,T,4,nan,2.0,yes,U,18,0,4,GT3,yes,3,5,mother,5,yes,yes,nan,yes,nan,no,1.0,course,yes,GP,no,F,1,1,0,0,0,1,0,4,4,2,0,1,0,0,0,0,0,0,1.0,nan
372,1,2,other,nan,14.0,nan,13.0,nan,13.0,2,other,T,1,nan,4.0,no,U,17,0,4,GT3,yes,2,2,mother,3,yes,no,0.0,yes,nan,no,0.0,course,yes,GP,no,F,2,1,0,0,0,1,0,4,4,2,0,1,0,1,0,0,1,0,1.0,nan
373,2,2,services,nan,11.0,nan,11.0,nan,10.0,2,services,T,2,nan,0.0,yes,R,17,0,3,LE3,yes,3,2,mother,3,yes,yes,0.0,yes,nan,no,0.0,course,no,GP,no,F,3,1,0,0,1,0,0,2,2,2,0,1,0,0,0,0,0,1,1.0,nan
374,2,1,services,nan,17.0,nan,18.0,nan,17.0,3,services,T,3,nan,0.0,no,U,17,0,3,GT3,yes,4,3,father,5,yes,yes,0.0,no,nan,no,0.0,course,no,GP,no,F,3,1,0,0,0,1,0,2,2,2,1,1,0,1,1,0,0,1,1.0,nan
375,2,2,at_home,nan,14.0,nan,14.0,nan,15.0,0,at_home,T,3,nan,0.0,no,U,17,0,3,LE3,no,3,3,father,2,yes,yes,0.0,yes,nan,no,0.0,home,no,GP,no,F,3,2,0,0,0,0,0,3,3,0,1,1,1,1,0,0,0,1,1.0,nan
376,1,1,other,nan,14.0,nan,14.0,nan,14.0,1,other,T,2,nan,0.0,yes,U,18,0,4,GT3,no,5,5,mother,2,yes,yes,nan,yes,nan,no,1.0,home,no,GP,no,F,3,2,0,0,0,1,0,4,4,0,0,1,1,0,0,0,0,1,1.0,nan
377,2,4,other,nan,13.0,nan,14.0,nan,13.0,4,other,T,2,nan,0.0,yes,U,18,0,4,GT3,no,3,3,mother,3,yes,yes,0.0,yes,nan,no,0.0,course,no,GP,no,M,3,1,0,1,0,1,0,4,4,2,0,1,1,0,0,0,0,1,1.0,nan
378,3,3,services,nan,17.0,nan,18.0,nan,17.0,3,other,T,5,nan,0.0,yes,U,17,0,4,GT3,no,3,5,mother,5,yes,yes,0.0,no,nan,no,0.0,reputation,no,GP,no,M,1,1,0,1,0,1,0,4,2,1,0,1,1,0,1,0,0,1,1.0,nan
379,5,2,other,nan,11.0,nan,10.0,nan,10.0,2,services,T,5,nan,2.0,no,R,17,0,4,GT3,yes,4,5,mother,4,yes,yes,0.0,yes,nan,no,0.0,course,no,GP,no,M,1,4,0,1,1,1,0,2,4,2,0,1,0,1,0,0,0,1,1.0,nan
380,1,4,services,nan,13.0,nan,12.0,nan,13.0,4,teacher,T,3,nan,0.0,yes,U,17,0,5,GT3,yes,4,4,mother,4,yes,yes,0.0,yes,nan,no,0.0,course,no,GP,no,F,3,1,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,1,1.0,nan
381,1,4,teacher,nan,15.0,nan,14.0,nan,15.0,4,teacher,T,2,nan,4.0,no,U,17,0,4,GT3,yes,3,3,mother,4,yes,yes,0.0,no,nan,no,0.0,course,yes,GP,no,F,3,2,0,0,0,1,0,0,0,2,0,1,0,1,1,0,0,0,1.0,nan
382,2,3,other,nan,11.0,nan,12.0,nan,11.0,3,at_home,T,5,nan,2.0,yes,U,17,0,4,GT3,yes,2,5,mother,5,yes,yes,nan,yes,nan,yes,1.0,course,no,GP,no,F,1,1,0,0,0,1,0,3,4,2,0,1,0,0,0,0,0,1,0.0,nan
383,2,2,other,nan,11.0,nan,11.0,nan,12.0,2,other,T,4,nan,0.0,yes,U,18,0,4,LE3,yes,5,5,mother,5,yes,yes,0.0,yes,nan,yes,0.0,course,no,GP,no,M,4,1,0,1,0,0,0,4,4,2,0,1,0,0,0,0,0,1,0.0,nan
384,2,2,services,nan,11.0,nan,10.0,nan,10.0,3,at_home,T,2,nan,0.0,no,R,19,0,5,GT3,yes,3,4,other,5,yes,no,nan,no,nan,no,1.0,home,yes,GP,no,M,1,1,0,1,1,1,0,3,2,0,2,1,0,1,1,0,1,0,1.0,nan
385,1,2,other,nan,10.0,nan,9.0,nan,10.0,2,at_home,T,1,nan,2.0,yes,U,18,0,4,GT3,no,2,5,mother,2,yes,no,nan,yes,nan,no,1.0,course,yes,GP,no,F,2,4,0,0,0,1,0,3,4,2,0,1,1,0,0,0,1,0,1.0,nan
386,1,4,other,nan,15.0,nan,15.0,nan,15.0,2,at_home,T,1,nan,0.0,no,R,17,0,4,GT3,yes,4,3,father,5,yes,yes,0.0,yes,nan,no,0.0,course,yes,GP,no,F,3,1,0,0,1,1,0,3,4,2,1,1,0,1,0,0,0,0,1.0,nan
387,1,2,other,nan,15.0,nan,14.0,nan,15.0,2,other,T,2,nan,6.0,no,U,18,0,5,GT3,no,4,2,mother,5,yes,yes,nan,no,nan,no,1.0,reputation,no,GP,no,M,1,1,0,1,0,1,0,4,4,1,0,1,1,1,1,0,0,1,1.0,nan
388,1,3,services,nan,10.0,nan,11.0,nan,12.0,3,services,T,1,nan,8.0,yes,U,18,0,5,GT3,no,3,4,mother,4,yes,yes,0.0,yes,nan,no,0.0,home,no,GP,no,F,2,1,0,0,0,1,0,2,2,0,0,1,1,0,0,0,0,1,1.0,nan
389,1,2,other,nan,10.0,nan,9.0,nan,12.0,2,other,T,1,nan,0.0,yes,U,18,0,4,LE3,no,3,3,other,2,yes,yes,0.0,no,nan,no,0.0,home,yes,GP,no,F,2,1,0,0,0,0,0,4,4,0,2,1,1,0,1,0,0,0,1.0,nan
390,1,2,other,nan,14.0,nan,13.0,nan,14.0,2,at_home,T,1,nan,6.0,yes,R,18,0,4,GT3,no,4,4,mother,4,yes,no,0.0,yes,nan,no,0.0,course,no,GP,no,F,4,2,0,0,1,1,0,3,4,2,0,1,1,0,0,0,1,1,1.0,nan
391,1,4,other,nan,11.0,nan,13.0,nan,14.0,3,services,T,3,nan,8.0,no,U,17,0,4,GT3,no,4,5,mother,5,yes,yes,0.0,yes,nan,no,0.0,course,no,GP,no,F,3,1,0,0,0,1,0,2,4,2,0,1,1,1,0,0,0,1,1.0,nan
392,2,2,other,nan,12.0,nan,13.0,nan,15.0,3,other,T,3,nan,0.0,no,U,17,0,4,GT3,yes,3,2,mother,2,yes,yes,0.0,yes,nan,no,0.0,home,yes,GP,no,F,2,1,0,0,0,1,0,4,4,0,0,1,0,1,0,0,0,0,1.0,nan
393,1,3,services,nan,14.0,nan,14.0,nan,15.0,3,services,T,1,nan,4.0,no,U,18,0,5,LE3,yes,3,3,mother,1,yes,yes,0.0,yes,nan,no,0.0,home,no,GP,no,F,4,1,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,1,1.0,nan
394,2,2,other,nan,14.0,nan,14.0,nan,16.0,3,other,A,3,nan,0.0,no,R,17,0,4,GT3,yes,3,3,mother,2,yes,yes,0.0,yes,nan,no,0.0,home,no,GP,no,F,2,1,0,0,1,1,1,4,4,0,0,1,0,1,0,0,0,1,1.0,nan
395,2,4,services,nan,12.0,nan,12.0,nan,13.0,4,teacher,T,2,nan,0.0,yes,U,18,0,4,GT3,yes,3,3,father,2,yes,yes,nan,yes,nan,no,1.0,home,no,GP,no,M,2,1,0,1,0,1,0,0,2,0,1,1,0,0,0,0,0,1,1.0,nan
396,1,4,other,nan,16.0,nan,16.0,nan,17.0,3,services,T,3,nan,6.0,yes,U,18,0,4,LE3,no,3,3,mother,5,yes,yes,0.0,yes,nan,no,0.0,home,yes,GP,no,M,2,1,0,1,0,0,0,2,4,0,0,1,1,0,0,0,0,0,1.0,nan
397,1,2,at_home,nan,10.0,nan,12.0,nan,14.0,2,at_home,A,2,nan,18.0,no,U,17,0,3,GT3,yes,3,1,father,4,yes,yes,nan,yes,nan,no,1.0,home,yes,GP,no,F,2,1,0,0,0,1,1,3,3,0,1,1,0,1,0,0,0,0,1.0,nan
398,1,3,other,nan,11.0,nan,12.0,nan,14.0,2,at_home,T,2,nan,0.0,no,U,18,0,4,GT3,yes,3,3,mother,3,yes,yes,0.0,yes,nan,no,0.0,course,no,GP,no,F,3,1,0,0,0,1,0,3,4,2,0,1,0,1,0,0,0,1,1.0,nan
399,2,2,services,nan,14.0,nan,16.0,nan,17.0,3,other,T,3,nan,4.0,no,U,18,0,5,GT3,no,4,3,mother,1,yes,yes,0.0,yes,nan,no,0.0,other,yes,GP,no,F,3,1,0,0,0,1,0,4,2,3,0,1,1,1,0,0,0,0,1.0,nan
400,1,3,services,nan,15.0,nan,14.0,nan,17.0,4,teacher,T,2,nan,4.0,no,R,18,0,5,GT3,no,3,2,mother,4,yes,yes,0.0,yes,nan,no,0.0,course,yes,GP,no,M,3,1,0,1,1,1,0,0,2,2,0,1,1,1,0,0,0,0,1.0,nan
401,2,3,other,nan,14.0,nan,13.0,nan,14.0,4,teacher,T,3,nan,0.0,no,U,18,0,5,GT3,yes,4,5,mother,5,yes,yes,0.0,yes,nan,no,0.0,course,yes,GP,no,M,3,1,0,1,0,1,0,0,4,2,0,1,0,1,0,0,0,0,1.0,nan
402,1,3,other,nan,11.0,nan,12.0,nan,13.0,4,health,T,3,nan,0.0,yes,U,17,0,4,GT3,yes,4,3,mother,4,yes,yes,0.0,yes,nan,no,0.0,reputation,yes,GP,no,F,3,1,0,0,0,1,0,1,4,1,0,1,0,0,0,0,0,0,1.0,nan
403,2,1,other,nan,12.0,nan,15.0,nan,15.0,2,services,T,2,nan,10.0,yes,U,17,0,4,GT3,yes,3,4,mother,1,yes,yes,nan,yes,nan,no,1.0,course,yes,GP,no,F,2,2,0,0,0,1,0,2,4,2,0,1,0,0,0,0,0,0,1.0,nan
404,2,1,other,nan,12.0,nan,16.0,nan,16.0,2,services,T,4,nan,4.0,yes,U,17,0,4,GT3,yes,3,5,mother,4,yes,yes,nan,yes,nan,no,1.0,reputation,no,GP,no,F,2,1,0,0,0,1,0,2,4,1,0,1,0,0,0,0,0,1,1.0,nan
405,3,3,other,nan,10.0,nan,11.0,nan,11.0,2,at_home,A,4,nan,16.0,no,U,19,1,2,LE3,no,2,3,other,5,no,yes,nan,yes,nan,no,1.0,home,no,GP,no,F,1,2,0,0,0,0,1,3,4,0,2,1,1,1,0,1,0,1,1.0,nan
406,1,1,at_home,nan,10.0,nan,13.0,nan,13.0,3,other,T,1,nan,6.0,no,U,17,1,4,GT3,yes,1,2,mother,3,yes,yes,nan,yes,nan,yes,1.0,home,yes,GP,no,F,1,1,0,0,0,1,0,4,3,0,0,1,0,1,0,0,0,0,0.0,nan
407,1,4,other,nan,9.0,nan,12.0,nan,12.0,4,other,T,1,nan,0.0,yes,U,21,2,3,LE3,no,3,2,other,5,yes,yes,nan,yes,nan,yes,1.0,reputation,no,GP,no,F,3,1,0,0,0,0,0,4,4,1,2,1,1,0,0,0,0,1,0.0,nan
408,1,2,services,nan,9.0,nan,11.0,nan,12.0,2,services,T,3,nan,11.0,yes,U,18,0,4,LE3,yes,4,4,mother,3,no,yes,nan,no,nan,no,1.0,reputation,no,GP,no,M,2,1,0,1,0,0,0,2,2,1,0,1,0,0,1,1,0,1,1.0,nan
409,1,4,other,nan,13.0,nan,14.0,nan,15.0,3,other,A,4,nan,9.0,yes,U,18,0,4,LE3,no,3,5,other,2,yes,yes,nan,yes,nan,no,1.0,reputation,yes,GP,no,M,2,1,0,1,0,0,1,4,4,1,2,1,1,0,0,0,0,0,1.0,nan
410,1,2,services,nan,13.0,nan,17.0,nan,17.0,2,services,T,3,nan,0.0,yes,U,17,0,4,GT3,yes,3,4,mother,4,yes,yes,nan,yes,nan,no,1.0,reputation,no,GP,no,F,2,1,0,0,0,1,0,2,2,1,0,1,0,0,0,0,0,1,1.0,nan
411,1,4,other,nan,12.0,nan,15.0,nan,15.0,4,health,A,2,nan,2.0,no,U,17,0,4,LE3,yes,4,2,mother,4,yes,yes,nan,yes,nan,no,1.0,reputation,no,GP,no,M,3,1,0,1,0,0,1,1,4,1,0,1,0,1,0,0,0,1,1.0,nan
412,1,2,other,nan,14.0,nan,17.0,nan,17.0,4,teacher,T,1,nan,0.0,yes,U,18,0,4,LE3,yes,2,2,mother,3,yes,yes,nan,yes,nan,no,1.0,course,no,GP,no,F,2,1,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,1,1.0,nan
413,5,1,other,nan,9.0,nan,10.0,nan,10.0,1,at_home,T,2,nan,21.0,yes,R,21,2,5,LE3,yes,3,3,other,4,no,yes,nan,yes,nan,no,1.0,course,yes,GP,no,M,2,2,0,1,1,0,0,3,4,2,2,1,0,0,0,1,0,0,1.0,nan
414,1,1,other,nan,11.0,nan,15.0,nan,15.0,1,other,T,3,nan,8.0,no,R,20,0,3,GT3,no,2,2,other,3,yes,yes,nan,yes,nan,no,1.0,reputation,yes,GP,no,F,3,2,0,0,1,1,0,4,4,1,2,1,1,1,0,0,0,0,1.0,nan
415,4,4,other,nan,9.0,nan,10.0,nan,11.0,4,teacher,T,4,nan,5.0,no,U,19,1,3,GT3,yes,2,5,other,5,yes,yes,nan,yes,nan,no,1.0,home,yes,GP,no,F,1,1,0,0,0,1,0,0,4,0,2,1,0,1,0,0,0,0,1.0,nan
416,1,2,other,nan,16.0,nan,18.0,nan,18.0,3,other,A,2,nan,10.0,no,U,17,0,4,LE3,yes,4,4,mother,5,yes,yes,nan,yes,nan,no,1.0,reputation,no,GP,no,M,2,1,0,1,0,0,1,4,4,1,0,1,0,1,0,0,0,1,1.0,nan
417,1,2,other,nan,14.0,nan,17.0,nan,17.0,3,at_home,T,2,nan,5.0,no,U,18,0,4,GT3,yes,3,4,father,2,yes,yes,nan,yes,nan,no,1.0,reputation,yes,GP,no,F,3,1,0,0,0,1,0,3,4,1,1,1,0,1,0,0,0,0,1.0,nan
418,4,3,services,nan,13.0,nan,14.0,nan,14.0,2,other,T,5,nan,13.0,no,R,18,0,3,GT3,no,1,3,father,4,yes,yes,nan,yes,nan,no,1.0,reputation,no,GP,no,M,1,1,0,1,1,1,0,4,2,1,1,1,1,1,0,0,0,1,1.0,nan
419,1,1,other,nan,7.0,nan,11.0,nan,11.0,2,other,T,4,nan,10.0,no,U,19,0,5,GT3,no,3,4,mother,4,yes,yes,nan,yes,nan,no,1.0,reputation,no,GP,no,M,1,1,0,1,0,1,0,4,4,1,0,1,1,1,0,0,0,1,1.0,nan
420,1,2,other,nan,14.0,nan,17.0,nan,17.0,2,services,A,3,nan,10.0,no,U,18,0,4,LE3,yes,1,4,mother,4,yes,yes,nan,yes,nan,no,1.0,reputation,no,GP,no,F,2,2,0,0,0,0,1,2,4,1,0,1,0,1,0,0,0,1,1.0,nan
421,1,0,other,nan,8.0,nan,10.0,nan,10.0,1,other,T,1,nan,5.0,no,U,20,1,5,GT3,no,3,1,mother,5,yes,yes,nan,yes,nan,no,1.0,reputation,yes,GP,yes,F,1,2,0,0,0,1,0,4,4,1,0,0,1,1,0,0,0,0,1.0,nan
422,1,2,other,nan,10.0,nan,13.0,nan,13.0,3,services,T,2,nan,4.0,yes,U,18,0,3,GT3,yes,1,2,mother,1,yes,yes,nan,no,nan,no,1.0,home,yes,GP,no,F,2,1,0,0,0,1,0,2,4,0,0,1,0,0,1,0,0,0,1.0,nan
423,1,3,other,nan,10.0,nan,11.0,nan,11.0,1,at_home,T,3,nan,11.0,no,U,16,0,4,GT3,yes,3,3,father,5,no,yes,nan,yes,nan,no,1.0,other,yes,MS,no,F,1,2,1,0,0,1,0,3,4,3,1,1,0,1,0,1,0,0,1.0,nan
424,1,2,other,nan,12.0,nan,12.0,nan,12.0,2,other,T,1,nan,0.0,yes,R,16,0,4,GT3,yes,4,4,mother,5,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,2,2,1,0,1,1,0,4,4,2,0,1,0,0,0,0,0,1,1.0,nan
425,1,1,services,nan,10.0,nan,10.0,nan,10.0,1,at_home,T,1,nan,6.0,no,R,15,1,4,GT3,yes,1,3,mother,2,yes,no,nan,yes,nan,no,1.0,other,yes,MS,no,F,1,1,1,0,1,1,0,3,2,3,0,1,0,1,0,0,1,0,1.0,nan
426,2,3,other,nan,10.0,nan,10.0,nan,11.0,3,at_home,T,3,nan,4.0,no,R,15,0,5,GT3,yes,4,4,mother,5,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,1,2,1,0,1,1,0,3,4,2,0,1,0,1,0,0,0,1,1.0,nan
427,1,3,services,nan,16.0,nan,17.0,nan,17.0,2,at_home,T,2,nan,0.0,no,R,16,0,4,GT3,no,5,2,mother,5,yes,no,nan,yes,nan,no,1.0,course,no,MS,no,F,2,2,1,0,1,1,0,3,2,2,0,1,1,1,0,0,1,1,1.0,nan
428,1,1,other,nan,6.0,nan,8.0,nan,9.0,2,at_home,T,1,nan,0.0,no,R,15,0,1,LE3,no,3,4,mother,1,no,no,nan,yes,nan,no,1.0,home,no,MS,no,F,1,2,1,0,1,0,0,3,4,0,0,1,1,1,0,1,1,1,1.0,nan
429,1,4,other,nan,10.0,nan,11.0,nan,11.0,4,at_home,A,3,nan,5.0,no,R,16,0,5,LE3,yes,3,2,mother,2,yes,no,nan,yes,nan,no,1.0,home,no,MS,no,M,2,1,1,1,1,0,1,3,4,0,0,1,0,1,0,0,1,1,1.0,nan
430,1,2,other,nan,10.0,nan,11.0,nan,11.0,1,other,A,1,nan,0.0,no,U,16,0,4,GT3,no,4,3,mother,5,yes,yes,nan,yes,nan,no,1.0,other,no,MS,yes,M,3,1,1,1,0,1,1,4,4,3,0,0,1,1,0,0,0,1,1.0,nan
431,1,2,other,nan,10.0,nan,10.0,nan,10.0,3,at_home,T,2,nan,0.0,no,R,17,1,4,GT3,no,5,4,father,5,yes,no,nan,yes,nan,no,1.0,course,yes,MS,no,F,2,1,1,0,1,1,0,3,4,2,1,1,1,1,0,0,1,0,1.0,nan
432,2,1,other,nan,6.0,nan,6.0,nan,7.0,1,other,T,2,nan,0.0,no,R,17,1,5,GT3,yes,4,4,father,5,no,yes,nan,no,nan,no,1.0,other,no,MS,no,F,1,1,1,0,1,1,0,4,4,3,1,1,0,1,1,1,0,1,1.0,nan
433,3,4,other,nan,13.0,nan,14.0,nan,14.0,4,teacher,T,5,nan,0.0,no,R,15,0,1,GT3,no,5,1,mother,5,yes,yes,nan,yes,nan,no,1.0,course,yes,MS,no,F,1,2,1,0,1,1,0,0,4,2,0,1,1,1,0,0,0,0,1.0,nan
434,1,2,other,nan,10.0,nan,9.0,nan,11.0,2,at_home,A,1,nan,4.0,yes,U,16,0,1,LE3,no,2,1,mother,1,no,no,nan,no,nan,no,1.0,reputation,yes,MS,no,F,4,2,1,0,0,0,1,3,4,1,0,1,1,0,1,1,1,0,1.0,nan
435,1,1,services,nan,10.0,nan,10.0,nan,10.0,1,at_home,T,2,nan,0.0,no,R,15,0,5,LE3,yes,4,3,father,4,yes,yes,nan,yes,nan,no,1.0,reputation,no,MS,no,F,2,2,1,0,1,0,0,3,2,1,1,1,0,1,0,0,0,1,1.0,nan
436,1,1,services,nan,6.0,nan,7.0,nan,8.0,1,other,T,2,nan,4.0,no,R,15,1,4,LE3,yes,4,3,mother,2,yes,yes,nan,yes,nan,no,1.0,course,yes,MS,no,F,1,2,1,0,1,0,0,4,2,2,0,1,0,1,0,0,0,0,1.0,nan
437,1,2,other,nan,12.0,nan,11.0,nan,12.0,0,other,T,2,nan,0.0,yes,R,16,0,3,GT3,yes,2,3,mother,2,yes,no,nan,yes,nan,no,1.0,other,no,MS,no,F,1,2,1,0,1,1,0,4,4,3,0,1,0,0,0,0,1,1,1.0,nan
438,1,3,other,nan,10.0,nan,11.0,nan,12.0,2,other,T,3,nan,2.0,no,R,17,0,5,GT3,yes,5,5,mother,3,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,1,2,1,0,1,1,0,4,4,2,0,1,0,1,0,0,0,1,1.0,nan
439,1,3,services,nan,14.0,nan,16.0,nan,16.0,3,other,T,1,nan,0.0,no,R,15,0,4,GT3,no,1,3,father,4,yes,yes,nan,no,nan,no,1.0,course,no,MS,no,F,1,2,1,0,1,1,0,4,2,2,1,1,1,1,1,0,0,1,1.0,nan
440,4,1,services,nan,7.0,nan,0.0,nan,0.0,1,at_home,T,5,nan,0.0,yes,U,16,0,5,GT3,yes,4,5,mother,3,yes,no,nan,yes,nan,no,1.0,home,yes,MS,no,M,2,2,1,1,0,1,0,3,2,0,0,1,0,0,0,0,1,0,1.0,nan
441,2,1,other,nan,8.0,nan,9.0,nan,9.0,1,other,T,4,nan,4.0,no,U,17,0,4,GT3,no,4,3,mother,5,yes,yes,nan,no,nan,yes,1.0,home,no,MS,no,M,2,1,1,1,0,1,0,4,4,0,0,1,1,1,1,0,0,1,0.0,nan
442,1,1,services,nan,12.0,nan,13.0,nan,14.0,4,health,T,2,nan,0.0,yes,R,15,0,5,LE3,yes,3,4,father,2,yes,yes,nan,yes,nan,no,1.0,reputation,no,MS,no,M,2,1,1,1,1,0,0,1,2,1,1,1,0,0,0,0,0,1,1.0,nan
443,1,4,health,nan,9.0,nan,10.0,nan,11.0,3,other,T,2,nan,4.0,no,R,16,0,3,GT3,no,4,5,mother,5,yes,no,nan,no,nan,no,1.0,other,no,MS,no,M,2,3,1,1,1,1,0,4,1,3,0,1,1,1,1,0,1,1,1.0,nan
444,2,1,other,nan,7.0,nan,9.0,nan,9.0,1,other,T,4,nan,8.0,yes,R,15,0,5,GT3,yes,4,5,mother,4,yes,no,nan,yes,nan,no,1.0,course,yes,MS,no,M,2,4,1,1,1,1,0,4,4,2,0,1,0,0,0,0,1,0,1.0,nan
445,1,3,at_home,nan,11.0,nan,11.0,nan,11.0,3,at_home,T,1,nan,0.0,yes,U,15,0,5,LE3,yes,3,3,father,5,yes,yes,nan,yes,nan,no,1.0,reputation,no,MS,no,M,2,1,1,1,0,0,0,3,3,1,1,1,0,0,0,0,0,1,1.0,nan
446,5,1,other,nan,8.0,nan,10.0,nan,9.0,2,other,T,5,nan,8.0,yes,R,17,0,5,GT3,no,5,5,mother,3,no,no,nan,yes,nan,no,1.0,other,yes,MS,no,M,1,3,1,1,1,1,0,4,4,3,0,1,1,0,0,1,1,0,1.0,nan
447,1,4,teacher,nan,16.0,nan,16.0,nan,17.0,4,teacher,T,1,nan,6.0,yes,R,16,0,4,GT3,no,2,2,mother,4,yes,yes,nan,yes,nan,no,1.0,course,yes,MS,no,F,3,2,1,0,1,1,0,0,0,2,0,1,1,0,0,0,0,0,1.0,nan
448,1,2,services,nan,11.0,nan,13.0,nan,13.0,1,other,T,1,nan,3.0,no,R,15,0,5,GT3,no,1,2,mother,1,yes,no,nan,yes,nan,no,1.0,course,no,MS,no,F,1,2,1,0,1,1,0,4,2,2,0,1,1,1,0,0,1,1,1.0,nan
449,1,3,services,nan,15.0,nan,15.0,nan,15.0,2,other,T,2,nan,2.0,no,R,16,0,4,GT3,yes,5,4,mother,1,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,2,3,1,0,1,1,0,4,2,2,0,1,0,1,0,0,0,1,1.0,nan
450,1,2,other,nan,10.0,nan,11.0,nan,11.0,1,other,T,1,nan,0.0,no,R,16,0,4,GT3,no,3,3,father,5,yes,no,nan,yes,nan,no,1.0,course,no,MS,no,M,2,2,1,1,1,1,0,4,4,2,1,1,1,1,0,0,1,1,1.0,nan
451,1,2,other,nan,9.0,nan,10.0,nan,11.0,2,other,T,1,nan,4.0,no,R,16,0,4,GT3,yes,4,5,mother,4,yes,yes,nan,yes,nan,no,1.0,course,no,MS,no,F,2,3,1,0,1,1,0,4,4,2,0,1,0,1,0,0,0,1,1.0,nan
452,1,2,services,nan,10.0,nan,8.0,nan,8.0,1,other,T,2,nan,0.0,no,U,16,1,1,GT3,yes,3,2,mother,4,yes,no,nan,yes,nan,no,1.0,course,no,MS,no,F,3,1,1,0,0,1,0,4,2,2,0,1,0,1,0,0,1,1,1.0,nan
453,3,1,other,nan,9.0,nan,10.0,nan,9.0,2,at_home,T,3,nan,0.0,no,U,15,0,4,GT3,yes,4,2,mother,2,yes,yes,nan,no,nan,no,1.0,home,no,MS,yes,F,2,1,1,0,0,1,0,3,4,0,0,0,0,1,1,0,0,1,1.0,nan
454,2,1,other,nan,13.0,nan,14.0,nan,15.0,1,at_home,T,1,nan,0.0,no,U,16,0,5,GT3,yes,4,3,father,2,yes,no,nan,no,nan,no,1.0,course,yes,MS,no,F,2,1,1,0,0,1,0,3,4,2,1,1,0,1,1,0,1,0,1.0,nan
455,5,2,services,nan,10.0,nan,11.0,nan,11.0,1,at_home,T,5,nan,4.0,yes,R,17,0,5,LE3,yes,5,5,mother,3,yes,yes,nan,yes,nan,no,1.0,reputation,no,MS,no,M,1,1,1,1,1,0,0,3,2,1,0,1,0,0,0,0,0,1,1.0,nan
456,1,1,other,nan,13.0,nan,10.0,nan,13.0,1,other,T,1,nan,0.0,no,R,16,0,4,GT3,yes,3,2,father,1,yes,yes,nan,no,nan,no,1.0,home,no,MS,no,F,4,4,1,0,1,1,0,4,4,0,1,1,0,1,1,0,0,1,1.0,nan
457,1,1,other,nan,10.0,nan,9.0,nan,10.0,1,at_home,T,1,nan,2.0,no,R,16,0,4,GT3,yes,4,3,father,5,yes,no,nan,yes,nan,no,1.0,other,no,MS,yes,F,3,4,1,0,1,1,0,3,4,3,1,0,0,1,0,0,1,1,1.0,nan
458,1,1,other,nan,11.0,nan,10.0,nan,11.0,1,at_home,T,1,nan,1.0,yes,R,15,0,4,GT3,yes,3,3,father,2,yes,yes,nan,yes,nan,no,1.0,home,no,MS,no,F,2,2,1,0,1,1,0,3,4,0,1,1,0,0,0,0,0,1,1.0,nan
459,4,1,other,nan,13.0,nan,12.0,nan,14.0,1,at_home,T,3,nan,0.0,yes,R,16,0,4,GT3,no,2,2,mother,2,yes,yes,nan,yes,nan,no,1.0,other,yes,MS,no,F,1,2,1,0,1,1,0,3,4,3,0,1,1,0,0,0,0,0,1.0,nan
460,1,1,at_home,nan,13.0,nan,14.0,nan,14.0,1,at_home,T,2,nan,0.0,no,R,15,0,4,GT3,yes,2,1,father,2,yes,no,nan,yes,nan,no,1.0,course,no,MS,no,F,2,3,1,0,1,1,0,3,3,2,1,1,0,1,0,0,1,1,1.0,nan
461,2,2,other,nan,14.0,nan,11.0,nan,12.0,2,other,T,2,nan,2.0,no,R,15,0,4,LE3,yes,4,3,father,5,yes,no,nan,yes,nan,no,1.0,other,no,MS,yes,F,3,1,1,0,1,0,0,4,4,3,1,0,0,1,0,0,1,1,1.0,nan
462,3,1,other,nan,11.0,nan,11.0,nan,11.0,1,at_home,T,4,nan,6.0,yes,R,16,0,3,GT3,no,4,4,father,5,yes,no,nan,yes,nan,no,1.0,other,no,MS,no,M,1,2,1,1,1,1,0,3,4,3,1,1,1,0,0,0,1,1,1.0,nan
