,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid_port,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences_port,G1_port,G2_port,G3_port,port,paid_math,absences_math,G1_math,G2_math,G3_math,math,school_num,sex_num,address_num,famsize_num,Pstatus_num,Mjob_num,Fjob_num,reason_num,guardian_num,schoolsup_num,famsup_num,activities_num,nursery_num,higher_num,internet_num,romantic_num,paid_port_num,paid_math_num,paid_num,absences,G1,G2,G3
278,GP,M,17.0,U,GT3,T,2.0,3.0,other,other,course,father,2.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,5.0,2.0,2.0,1.0,1.0,2.0,2.0,9.0,12.0,13.0,1.0,no,4.0,12.0,12.0,13.0,1.0,0,1,0,1,0,4,4,2,1,1,1,1,0,0,0,1,1.0,1.0,2.0,3.0,10.5,12.0,13.0
279,GP,M,22.0,U,GT3,T,3.0,1.0,services,services,other,mother,1.0,1.0,3.0,no,no,no,no,no,no,yes,yes,5.0,4.0,5.0,5.0,5.0,1.0,12.0,7.0,8.0,5.0,1.0,no,16.0,6.0,8.0,8.0,1.0,0,1,0,1,0,2,2,3,0,1,1,1,1,1,0,0,1.0,1.0,2.0,14.0,6.5,8.0,6.5
280,GP,M,18.0,R,LE3,T,3.0,3.0,other,services,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,3.0,1.0,3.0,5.0,8.0,10.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,4,2,2,0,1,0,1,0,0,0,0,1.0,0.0,1.0,4.0,5.0,4.5,5.0
281,GP,M,16.0,U,GT3,T,0.0,2.0,other,other,other,mother,1.0,1.0,0.0,no,no,no,no,no,yes,yes,no,4.0,3.0,2.0,2.0,4.0,5.0,0.0,11.0,12.0,11.0,1.0,yes,0.0,13.0,15.0,15.0,1.0,0,1,0,1,0,4,4,3,0,1,1,1,1,0,0,1,1.0,0.0,1.0,0.0,12.0,13.5,13.0
282,GP,M,18.0,U,GT3,T,3.0,2.0,services,other,course,mother,2.0,1.0,0.0,no,no,no,no,yes,no,yes,no,4.0,4.0,5.0,2.0,4.0,5.0,8.0,7.0,8.0,7.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,2,4,2,0,1,1,1,0,1,0,1,1.0,0.0,1.0,4.0,3.5,4.0,3.5
283,GP,M,16.0,U,GT3,T,3.0,3.0,at_home,other,reputation,other,3.0,2.0,1.0,yes,yes,no,no,no,yes,yes,no,5.0,3.0,3.0,1.0,3.0,2.0,4.0,9.0,11.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,3,4,1,2,0,0,1,1,0,0,1,1.0,0.0,1.0,2.0,4.5,5.5,5.0
284,GP,M,18.0,U,GT3,T,2.0,1.0,services,services,other,mother,1.0,1.0,2.0,no,no,no,no,no,no,yes,no,3.0,2.0,5.0,2.0,5.0,5.0,4.0,7.0,8.0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,2,2,3,0,1,1,1,1,1,0,1,1.0,0.0,1.0,2.0,3.5,4.0,3.0
285,GP,M,16.0,R,GT3,T,2.0,1.0,other,other,course,mother,2.0,1.0,0.0,no,no,no,yes,no,yes,no,no,3.0,3.0,2.0,1.0,3.0,3.0,2.0,14.0,13.0,12.0,1.0,no,0.0,8.0,9.0,8.0,1.0,0,1,1,1,0,4,4,2,0,1,1,0,1,0,1,1,1.0,1.0,2.0,1.0,11.0,11.0,10.0
286,GP,M,17.0,R,GT3,T,2.0,1.0,other,other,course,mother,1.0,1.0,0.0,no,no,no,no,no,yes,yes,no,4.0,4.0,2.0,2.0,4.0,5.0,0.0,12.0,12.0,13.0,1.0,no,0.0,8.0,12.0,12.0,1.0,0,1,1,1,0,4,4,2,0,1,1,1,1,0,0,1,1.0,1.0,2.0,0.0,10.0,12.0,12.5
287,GP,M,17.0,U,LE3,T,1.0,1.0,health,other,course,mother,2.0,1.0,1.0,no,yes,no,yes,yes,yes,yes,no,4.0,4.0,4.0,1.0,2.0,5.0,0.0,9.0,10.0,10.0,1.0,no,2.0,7.0,9.0,8.0,1.0,0,1,0,0,0,1,4,2,0,1,0,0,0,0,0,1,1.0,1.0,2.0,1.0,8.0,9.5,9.0
288,GP,F,18.0,U,LE3,A,2.0,1.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,no,yes,yes,yes,4.0,3.0,4.0,1.0,3.0,5.0,2.0,12.0,12.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,4,4,2,0,1,0,1,1,0,0,0,1.0,0.0,1.0,1.0,6.0,6.0,6.5
289,GP,F,17.0,U,LE3,T,4.0,2.0,teacher,services,reputation,mother,1.0,4.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,2.0,3.0,1.0,1.0,4.0,2.0,14.0,15.0,17.0,1.0,yes,6.0,14.0,12.0,13.0,1.0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,1.0,0.0,1.0,4.0,14.0,13.5,15.0
290,GP,F,19.0,U,GT3,T,2.0,2.0,services,services,home,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,5.0,0.0,10.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2,2,0,0,1,0,1,0,0,0,1,1.0,0.0,1.0,0.0,5.0,5.0,5.5
291,GP,M,18.0,U,LE3,T,2.0,1.0,services,other,course,mother,3.0,2.0,1.0,no,no,no,yes,no,no,yes,no,4.0,4.0,5.0,4.0,4.0,5.0,4.0,11.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,2,4,2,0,1,1,0,1,1,0,1,1.0,0.0,1.0,2.0,5.5,5.0,5.5
292,GP,F,17.0,R,GT3,T,4.0,2.0,other,other,course,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,4.0,1.0,3.0,5.0,2.0,11.0,12.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,4,4,2,0,1,0,0,0,0,0,1,1.0,0.0,1.0,1.0,5.5,6.0,7.0
293,GP,F,18.0,U,LE3,T,1.0,1.0,other,at_home,home,mother,1.0,3.0,0.0,no,yes,no,no,no,yes,no,no,4.0,4.0,3.0,2.0,3.0,3.0,4.0,11.0,12.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,3,0,0,1,0,1,1,0,1,1,1.0,0.0,1.0,2.0,5.5,6.0,7.0
294,GP,F,18.0,R,GT3,T,2.0,2.0,other,other,home,mother,1.0,2.0,0.0,yes,no,no,no,yes,yes,no,no,3.0,2.0,3.0,1.0,1.0,5.0,4.0,11.0,11.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,4,4,0,0,0,1,1,0,0,1,1,1.0,0.0,1.0,2.0,5.5,5.5,6.5
295,GP,M,19.0,U,LE3,A,4.0,3.0,services,at_home,reputation,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,1.0,1.0,1.0,1.0,4.0,11.0,13.0,14.0,1.0,no,12.0,11.0,11.0,11.0,1.0,0,1,0,0,1,2,3,1,0,1,0,1,0,0,0,1,1.0,1.0,2.0,8.0,11.0,12.0,12.5
296,GP,M,18.0,U,GT3,T,2.0,1.0,other,other,home,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,no,5.0,2.0,4.0,1.0,2.0,4.0,2.0,16.0,16.0,16.0,1.0,no,8.0,15.0,14.0,14.0,1.0,0,1,0,1,0,4,4,0,0,1,1,0,0,0,0,1,1.0,1.0,2.0,5.0,15.5,15.0,15.0
297,GP,M,17.0,R,GT3,T,2.0,2.0,other,services,other,mother,2.0,1.0,0.0,no,no,no,no,no,no,no,no,5.0,2.0,2.0,1.0,1.0,4.0,0.0,9.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,4,2,3,0,1,1,1,1,1,1,1,1.0,0.0,1.0,0.0,4.5,5.0,5.0
298,GP,F,17.0,U,LE3,T,2.0,2.0,services,services,course,father,1.0,4.0,0.0,no,no,no,yes,yes,yes,yes,yes,3.0,4.0,1.0,1.0,1.0,2.0,2.0,10.0,11.0,12.0,1.0,yes,0.0,10.0,9.0,0.0,1.0,0,0,0,0,0,2,2,2,1,1,1,0,0,0,0,0,1.0,0.0,1.0,1.0,10.0,10.0,6.0
299,GP,F,20.0,R,GT3,T,2.0,1.0,other,other,course,other,2.0,2.0,0.0,no,yes,yes,yes,yes,no,yes,yes,1.0,2.0,3.0,1.0,2.0,2.0,8.0,10.0,12.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,4,4,2,2,1,0,0,0,1,0,0,0.0,0.0,0.0,4.0,5.0,6.0,6.0
300,GP,F,18.0,U,GT3,T,4.0,3.0,services,other,home,father,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,3.0,1.0,2.0,1.0,3.0,2.0,2.0,15.0,15.0,15.0,1.0,yes,21.0,17.0,18.0,18.0,1.0,0,0,0,1,0,2,4,0,1,1,0,1,0,0,0,0,1.0,0.0,1.0,11.5,16.0,16.5,16.5
301,GP,M,18.0,U,GT3,T,4.0,3.0,teacher,other,course,mother,1.0,2.0,0.0,no,yes,no,no,no,yes,yes,no,4.0,3.0,2.0,1.0,1.0,3.0,2.0,10.0,10.0,11.0,1.0,yes,2.0,8.0,8.0,8.0,1.0,0,1,0,1,0,0,4,2,0,1,0,1,1,0,0,1,1.0,0.0,1.0,2.0,9.0,9.0,9.5
302,GP,M,18.0,R,GT3,T,3.0,2.0,other,other,course,mother,1.0,3.0,0.0,no,no,no,yes,no,yes,no,no,5.0,3.0,2.0,1.0,1.0,3.0,2.0,10.0,11.0,12.0,1.0,no,1.0,13.0,12.0,12.0,1.0,0,1,1,1,0,4,4,2,0,1,1,0,1,0,1,1,1.0,1.0,2.0,1.5,11.5,11.5,12.0
303,GP,F,17.0,U,GT3,T,3.0,3.0,other,other,home,mother,1.0,3.0,0.0,no,no,no,yes,no,yes,no,no,3.0,2.0,3.0,1.0,1.0,4.0,2.0,15.0,12.0,13.0,1.0,no,4.0,10.0,9.0,9.0,1.0,0,0,0,1,0,4,4,0,0,1,1,0,1,0,1,1,1.0,1.0,2.0,3.0,12.5,10.5,11.0
304,GP,F,18.0,U,GT3,T,2.0,2.0,at_home,services,home,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,3.0,0.0,11.0,12.0,13.0,1.0,yes,0.0,9.0,10.0,0.0,1.0,0,0,0,1,0,3,2,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,10.0,11.0,6.5
305,GP,M,17.0,U,GT3,T,2.0,2.0,other,other,home,father,2.0,1.0,0.0,no,no,no,no,yes,no,yes,no,4.0,4.0,4.0,2.0,3.0,4.0,8.0,8.0,8.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,4,4,0,1,1,1,1,0,1,0,1,1.0,0.0,1.0,4.0,4.0,4.0,4.5
306,GP,M,18.0,R,LE3,A,3.0,4.0,other,other,reputation,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,2.0,5.0,3.0,4.0,1.0,6.0,15.0,16.0,16.0,1.0,yes,13.0,17.0,17.0,17.0,1.0,0,1,1,0,1,4,4,1,0,1,0,0,0,0,0,1,1.0,0.0,1.0,9.5,16.0,16.5,16.5
307,GP,M,17.0,U,GT3,T,3.0,1.0,services,other,other,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,5.0,4.0,4.0,3.0,4.0,5.0,0.0,11.0,11.0,14.0,1.0,yes,2.0,9.0,9.0,10.0,1.0,0,1,0,1,0,2,4,3,0,1,1,0,0,0,0,0,1.0,0.0,1.0,1.0,10.0,10.0,12.0
308,GP,F,18.0,R,GT3,T,4.0,4.0,teacher,other,reputation,mother,2.0,2.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,3.0,4.0,2.0,2.0,4.0,8.0,10.0,11.0,12.0,1.0,yes,8.0,12.0,10.0,11.0,1.0,0,0,1,1,0,0,4,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,8.0,11.0,10.5,11.5
309,GP,M,18.0,U,GT3,T,4.0,2.0,health,other,reputation,father,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,5.0,4.0,5.0,1.0,3.0,5.0,4.0,10.0,12.0,14.0,1.0,yes,10.0,10.0,9.0,10.0,1.0,0,1,0,1,0,1,4,1,1,1,0,0,0,0,0,0,1.0,0.0,1.0,7.0,10.0,10.5,12.0
310,GP,F,18.0,R,GT3,T,2.0,1.0,other,other,reputation,mother,2.0,2.0,0.0,no,yes,no,no,yes,no,yes,yes,4.0,3.0,5.0,1.0,2.0,3.0,12.0,8.0,9.0,10.0,1.0,no,0.0,6.0,0.0,0.0,1.0,0,0,1,1,0,4,4,1,0,1,0,1,0,1,0,0,1.0,1.0,2.0,6.0,7.0,4.5,5.0
311,GP,F,19.0,U,GT3,T,3.0,3.0,other,services,home,other,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,5.0,3.0,3.0,5.0,16.0,11.0,12.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,2,0,2,1,0,0,0,0,0,1,1.0,0.0,1.0,8.0,5.5,6.0,6.0
312,GP,F,18.0,U,GT3,T,2.0,3.0,other,services,reputation,father,1.0,4.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,5.0,5.0,1.0,3.0,2.0,10.0,16.0,16.0,16.0,1.0,yes,4.0,15.0,14.0,14.0,1.0,0,0,0,1,0,4,2,1,1,1,0,0,0,0,0,0,1.0,0.0,1.0,7.0,15.5,15.0,15.0
313,GP,F,18.0,U,LE3,T,1.0,1.0,other,other,home,mother,2.0,2.0,0.0,no,yes,no,no,no,yes,no,no,4.0,4.0,3.0,1.0,1.0,3.0,2.0,13.0,13.0,13.0,1.0,yes,2.0,11.0,11.0,11.0,1.0,0,0,0,0,0,4,4,0,0,1,0,1,1,0,1,1,1.0,0.0,1.0,2.0,12.0,12.0,12.0
314,GP,M,17.0,R,GT3,T,1.0,2.0,at_home,at_home,home,mother,1.0,2.0,0.0,no,yes,no,yes,no,yes,no,yes,3.0,5.0,2.0,2.0,2.0,1.0,2.0,16.0,17.0,18.0,1.0,yes,2.0,15.0,14.0,14.0,1.0,0,1,1,1,0,3,3,0,0,1,0,0,1,0,1,0,1.0,0.0,1.0,2.0,15.5,15.5,16.0
315,GP,F,18.0,U,GT3,T,2.0,1.0,other,other,home,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,2.0,5.0,1.0,2.0,1.0,8.0,14.0,14.0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,4,0,0,1,0,1,0,0,0,0,1.0,0.0,1.0,4.0,7.0,7.0,7.5
316,GP,F,17.0,U,GT3,T,2.0,4.0,at_home,health,reputation,mother,2.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,1.0,6.0,15.0,16.0,16.0,1.0,yes,2.0,10.0,10.0,10.0,1.0,0,0,0,1,0,3,1,1,0,1,0,1,0,0,0,0,1.0,0.0,1.0,4.0,12.5,13.0,13.0
317,GP,F,17.0,U,LE3,T,2.0,2.0,services,other,course,mother,2.0,2.0,0.0,yes,yes,no,no,yes,yes,yes,yes,4.0,4.0,4.0,2.0,3.0,5.0,6.0,12.0,12.0,12.0,1.0,yes,6.0,12.0,12.0,12.0,1.0,0,0,0,0,0,2,4,2,0,0,0,1,0,0,0,0,1.0,0.0,1.0,6.0,12.0,12.0,12.0
318,GP,F,18.0,R,GT3,A,3.0,2.0,other,services,home,mother,2.0,2.0,0.0,no,no,no,no,no,no,yes,yes,4.0,1.0,1.0,1.0,1.0,5.0,15.0,12.0,9.0,10.0,1.0,no,75.0,10.0,9.0,9.0,1.0,0,0,1,1,1,4,2,0,0,1,1,1,1,1,0,0,1.0,1.0,2.0,45.0,11.0,9.0,9.5
319,GP,M,18.0,U,GT3,T,4.0,4.0,teacher,services,home,mother,2.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,3.0,2.0,4.0,1.0,4.0,3.0,6.0,11.0,12.0,12.0,1.0,yes,22.0,9.0,9.0,9.0,1.0,0,1,0,1,0,0,2,0,0,1,1,0,0,0,0,1,1.0,0.0,1.0,14.0,10.0,10.5,10.5
320,GP,F,18.0,U,GT3,T,4.0,4.0,health,health,reputation,father,1.0,2.0,1.0,yes,yes,no,yes,yes,yes,yes,yes,2.0,4.0,4.0,1.0,1.0,4.0,2.0,14.0,12.0,13.0,1.0,no,15.0,9.0,8.0,8.0,1.0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1.0,1.0,2.0,8.5,11.5,10.0,10.5
321,GP,F,17.0,U,GT3,T,2.0,2.0,other,services,reputation,father,3.0,3.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,2.0,3.0,1.0,1.0,1.0,8.0,13.0,15.0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,2,1,1,1,0,1,0,0,0,0,1.0,0.0,1.0,4.0,6.5,7.5,7.5
322,GP,F,19.0,R,GT3,T,3.0,2.0,services,services,reputation,father,1.0,2.0,1.0,yes,yes,no,no,yes,no,yes,no,3.0,3.0,3.0,4.0,3.0,3.0,0.0,9.0,8.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,2,2,1,1,0,0,1,0,1,0,1,1.0,0.0,1.0,0.0,4.5,4.0,5.0
323,GP,M,18.0,U,LE3,T,4.0,3.0,teacher,services,course,mother,2.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,2.0,3.0,1.0,2.0,1.0,0.0,10.0,10.0,10.0,1.0,yes,8.0,10.0,11.0,10.0,1.0,0,1,0,0,0,0,2,2,0,1,1,0,0,0,0,1,1.0,0.0,1.0,4.0,10.0,10.5,10.0
324,GP,M,18.0,U,GT3,T,1.0,2.0,at_home,other,home,other,2.0,1.0,0.0,no,no,no,no,no,no,yes,no,3.0,4.0,4.0,2.0,4.0,4.0,10.0,10.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,3,4,0,2,1,1,1,1,1,0,1,1.0,0.0,1.0,5.0,5.0,5.0,5.5
325,GP,M,17.0,U,LE3,A,4.0,1.0,services,other,home,mother,2.0,1.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,5.0,4.0,2.0,4.0,5.0,22.0,11.0,11.0,10.0,1.0,yes,30.0,8.0,8.0,8.0,1.0,0,1,0,0,1,2,4,0,0,1,1,0,0,0,0,0,1.0,0.0,1.0,26.0,9.5,9.5,9.0
326,GP,M,17.0,U,LE3,A,3.0,2.0,teacher,services,home,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,4.0,4.0,3.0,4.0,3.0,18.0,13.0,13.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,2,0,0,1,1,1,0,0,0,1,1.0,0.0,1.0,9.0,6.5,6.5,6.5
327,GP,F,18.0,R,LE3,T,1.0,1.0,at_home,other,reputation,mother,2.0,4.0,0.0,no,yes,no,yes,yes,yes,no,no,5.0,2.0,2.0,1.0,1.0,3.0,2.0,17.0,17.0,18.0,1.0,yes,1.0,12.0,12.0,12.0,1.0,0,0,1,0,0,3,4,1,0,1,0,0,0,0,1,1,1.0,0.0,1.0,1.5,14.5,14.5,15.0
328,GP,F,18.0,U,GT3,T,1.0,1.0,other,other,home,mother,2.0,2.0,0.0,yes,no,no,yes,yes,yes,yes,no,5.0,4.0,4.0,1.0,1.0,4.0,0.0,12.0,13.0,13.0,1.0,no,4.0,8.0,9.0,10.0,1.0,0,0,0,1,0,4,4,0,0,0,1,0,0,0,0,1,1.0,1.0,2.0,2.0,10.0,11.0,11.5
329,GP,F,17.0,U,GT3,T,2.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,no,yes,yes,no,5.0,4.0,5.0,1.0,2.0,5.0,12.0,12.0,12.0,14.0,1.0,no,4.0,10.0,9.0,11.0,1.0,0,0,0,1,0,4,4,2,0,1,0,1,1,0,0,1,1.0,1.0,2.0,8.0,11.0,10.5,12.5
330,GP,F,18.0,U,GT3,T,2.0,1.0,other,other,reputation,mother,2.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,3.0,1.0,1.0,1.0,5.0,10.0,12.0,13.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,4,1,0,1,1,0,0,0,0,0,1.0,0.0,1.0,5.0,6.0,6.5,7.0
331,GP,M,17.0,U,GT3,T,1.0,1.0,other,other,reputation,father,1.0,2.0,0.0,no,no,no,no,no,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,0.0,12.0,12.0,12.0,1.0,yes,2.0,12.0,10.0,11.0,1.0,0,1,0,1,0,4,4,1,1,1,1,1,1,0,0,1,1.0,0.0,1.0,1.0,12.0,11.0,11.5
332,GP,F,18.0,U,GT3,T,2.0,2.0,at_home,at_home,other,mother,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,2.0,0.0,18.0,18.0,18.0,1.0,yes,5.0,18.0,18.0,19.0,1.0,0,0,0,1,0,3,3,3,0,1,0,1,0,0,0,1,1.0,0.0,1.0,2.5,18.0,18.0,18.5
333,GP,F,17.0,U,GT3,T,1.0,1.0,services,teacher,reputation,mother,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,3.0,0.0,13.0,13.0,14.0,1.0,yes,6.0,13.0,12.0,12.0,1.0,0,0,0,1,0,2,0,1,0,1,0,1,0,0,0,1,1.0,0.0,1.0,3.0,13.0,12.5,13.0
334,GP,M,18.0,U,GT3,T,2.0,1.0,services,services,reputation,mother,1.0,3.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,2.0,4.0,1.0,3.0,2.0,0.0,14.0,15.0,15.0,1.0,yes,6.0,15.0,14.0,14.0,1.0,0,1,0,1,0,2,2,1,0,1,1,0,0,0,0,1,1.0,0.0,1.0,3.0,14.5,14.5,14.5
335,GP,M,18.0,U,LE3,A,4.0,4.0,teacher,teacher,reputation,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,4.0,3.0,1.0,1.0,2.0,0.0,17.0,17.0,17.0,1.0,yes,9.0,15.0,13.0,15.0,1.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1.0,0.0,1.0,4.5,16.0,15.0,16.0
336,GP,M,18.0,U,GT3,T,4.0,2.0,teacher,other,home,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,2.0,1.0,4.0,5.0,2.0,15.0,16.0,16.0,1.0,yes,11.0,12.0,11.0,11.0,1.0,0,1,0,1,0,0,4,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0,6.5,13.5,13.5,13.5
337,GP,F,17.0,U,GT3,T,4.0,3.0,health,services,reputation,mother,1.0,3.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,2.0,2.0,1.0,2.0,3.0,0.0,17.0,18.0,18.0,1.0,yes,0.0,15.0,15.0,15.0,1.0,0,0,0,1,0,1,2,1,0,1,0,1,0,0,0,1,1.0,0.0,1.0,0.0,16.0,16.5,16.5
338,GP,F,17.0,R,LE3,T,3.0,1.0,services,other,reputation,mother,2.0,4.0,0.0,no,yes,no,no,yes,yes,no,no,3.0,1.0,2.0,1.0,1.0,3.0,0.0,18.0,19.0,19.0,1.0,yes,6.0,18.0,18.0,18.0,1.0,0,0,1,0,0,2,4,1,0,1,0,1,0,0,1,1,1.0,0.0,1.0,3.0,18.0,18.5,18.5
339,GP,M,18.0,R,LE3,T,3.0,2.0,services,other,reputation,mother,2.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,4.0,2.0,1.0,1.0,4.0,0.0,14.0,15.0,15.0,1.0,yes,8.0,14.0,13.0,14.0,1.0,0,1,1,0,0,2,4,1,0,1,0,0,0,0,0,1,1.0,0.0,1.0,4.0,14.0,14.0,14.5
340,GP,M,17.0,U,GT3,T,3.0,3.0,health,other,home,mother,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,3.0,1.0,3.0,5.0,0.0,14.0,15.0,15.0,1.0,yes,4.0,14.0,12.0,11.0,1.0,0,1,0,1,0,1,4,0,0,1,0,1,0,0,0,1,1.0,0.0,1.0,2.0,14.0,13.5,13.0
341,GP,F,19.0,U,GT3,T,4.0,4.0,health,other,reputation,other,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,2.0,3.0,4.0,2.0,3.0,2.0,2.0,14.0,13.0,13.0,1.0,yes,0.0,10.0,9.0,0.0,1.0,0,0,0,1,0,1,4,1,2,1,0,0,0,0,0,1,1.0,0.0,1.0,1.0,12.0,11.0,6.5
342,GP,F,18.0,U,LE3,T,4.0,3.0,other,other,home,other,2.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,4.0,5.0,1.0,2.0,2.0,0.0,13.0,14.0,14.0,1.0,yes,10.0,10.0,8.0,8.0,1.0,0,0,0,0,0,4,4,0,2,1,0,1,0,0,0,0,1.0,0.0,1.0,5.0,11.5,11.0,11.0
343,GP,F,18.0,U,GT3,T,4.0,3.0,other,other,reputation,father,1.0,4.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,3.0,0.0,16.0,17.0,17.0,1.0,yes,0.0,14.0,13.0,14.0,1.0,0,0,0,1,0,4,4,1,1,1,0,1,0,0,0,1,1.0,0.0,1.0,0.0,15.0,15.0,15.5
344,GP,M,18.0,U,LE3,T,4.0,4.0,teacher,teacher,home,mother,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,yes,1.0,4.0,2.0,2.0,2.0,1.0,0.0,18.0,18.0,17.0,1.0,yes,5.0,16.0,15.0,16.0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,1.0,2.5,17.0,16.5,16.5
345,GP,F,18.0,U,LE3,A,4.0,4.0,health,other,home,mother,1.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,yes,4.0,2.0,4.0,1.0,1.0,4.0,0.0,14.0,15.0,15.0,1.0,no,14.0,12.0,10.0,11.0,1.0,0,0,0,0,1,1,4,0,0,1,0,1,0,0,0,0,0.0,1.0,1.0,7.0,13.0,12.5,13.0
346,GP,M,17.0,U,LE3,T,4.0,4.0,other,teacher,home,father,2.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,1.0,1.0,2.0,2.0,5.0,0.0,12.0,13.0,13.0,1.0,yes,0.0,11.0,11.0,10.0,1.0,0,1,0,0,0,4,0,0,1,1,1,1,0,0,0,1,1.0,0.0,1.0,0.0,11.5,12.0,11.5
347,GP,F,17.0,R,GT3,T,4.0,4.0,services,services,reputation,mother,2.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,4.0,1.0,1.0,5.0,0.0,7.0,7.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,2,2,1,0,1,0,0,0,0,0,1,1.0,0.0,1.0,0.0,3.5,3.5,4.0
